Tags,Id,CreationDate,ClosedDate
"<php><php-7><php-7.0>","56389510","2019-05-31 06:07:47",""
"<awk><grep>","56389526","2019-05-31 06:09:11",""
"<go>","56389539","2019-05-31 06:10:14",""
"<c#><asp.net-core><.net-core><async-await><xunit>","56389546","2019-05-31 06:10:38",""
"<python><pandas><dataframe><iteration>","56389554","2019-05-31 06:11:08",""
"<ios><swift><uiview><avfoundation><avplayer>","56389571","2019-05-31 06:12:13",""
"<sql>","56390757","2019-05-31 07:40:26",""
"<python><openpyxl>","56390764","2019-05-31 07:40:59",""
"<c#><forms><titlebar>","56390781","2019-05-31 07:42:07",""
"<javascript><webpack><es6-modules>","56390782","2019-05-31 07:42:10",""
"<android><implements>","56390786","2019-05-31 07:42:14",""
"<prolog>","56383855","2019-05-30 18:36:52",""
"<django><django-templates>","56383903","2019-05-30 18:41:04",""
"<java>","56383911","2019-05-30 18:41:53",""
"<algorithm>","56383927","2019-05-30 18:43:26",""
"<java><generics>","56383937","2019-05-30 18:44:01",""
"<cut>","56383950","2019-05-30 18:44:56",""
"<c#><char><int>","56383954","2019-05-30 18:45:19",""
"<java><spring-boot>","56383963","2019-05-30 18:46:12",""
"<python-3.x><pandas>","56383965","2019-05-30 18:46:16",""
"<c#><c><arrays><dll><copying>","56383978","2019-05-30 18:47:26",""
"<java><regex>","56383993","2019-05-30 18:48:20",""
"<python><regex>","56383994","2019-05-30 18:48:26",""
"<mysql><intersection>","56384004","2019-05-30 18:48:59",""
"<c>","56384011","2019-05-30 18:49:23",""
"<html><angular>","56384018","2019-05-30 18:49:34",""
"<javascript><jquery><html><css>","56384019","2019-05-30 18:49:36",""
"<python-3.x><loops><for-loop><multidimensional-array>","56384023","2019-05-30 18:50:02",""
"<c#>","56384030","2019-05-30 18:50:15",""
"<java><arraylist>","56384045","2019-05-30 18:51:52",""
"<sql><sql-server><gaps-and-islands>","56384071","2019-05-30 18:53:43",""
"<c#><access-violation>","56385719","2019-05-30 21:14:18",""
"<java>","56385734","2019-05-30 21:15:20",""
"<sql><google-bigquery>","56385768","2019-05-30 21:19:11",""
"<c#><.net-core><asp.net-core-3.0>","56385772","2019-05-30 21:19:52",""
"<javascript><reactjs><api><preventdefault>","56385776","2019-05-30 21:20:05",""
"<javascript><object><reduce>","56385783","2019-05-30 21:20:45",""
"<c++><multithreading><x86><micro-optimization><false-sharing>","56385789","2019-05-30 21:21:19",""
"<css3><razor><bootstrap-4>","56385829","2019-05-30 21:25:10",""
"<c++><callback><smart-pointers>","56385863","2019-05-30 21:29:04",""
"<javascript><regex><regex-negation><regex-group><regex-greedy>","56385869","2019-05-30 21:29:29",""
"<c++><memory-management><dynamic-memory-allocation><delete-operator><placement-new>","56386963","2019-05-30 23:42:35",""
"<html><css><flexbox>","56386971","2019-05-30 23:43:44",""
"<php>","56387000","2019-05-30 23:49:41",""
"<sql><sample><weighted>","56387026","2019-05-30 23:54:01",""
"<ruby-on-rails>","56387029","2019-05-30 23:54:17",""
"<python><python-3.x><subclass>","56387037","2019-05-30 23:55:28","2019-05-31 02:40:25"
"<java><android><android-context>","56387039","2019-05-30 23:55:43",""
"<selenium-webdriver><automation><automated-tests>","56387052","2019-05-30 23:59:17",""
"<python><regex><python-regex>","56387054","2019-05-30 23:59:27",""
"<pandas>","56387070","2019-05-31 00:01:14",""
"<c#><mvvm>","56387075","2019-05-31 00:03:37",""
"<sql-server>","56387080","2019-05-31 00:04:47",""
"<html><css>","56387087","2019-05-31 00:06:21",""
"<java>","56387123","2019-05-31 00:11:53",""
"<python><count><python-textprocessing>","56387124","2019-05-31 00:12:14",""
"<python><datetime>","56387132","2019-05-31 00:12:41","2019-05-31 00:36:24"
"<vim>","56387140","2019-05-31 00:14:59",""
"<flutter>","56387160","2019-05-31 00:17:24",""
"<javascript><ecmascript-6><promise>","56387174","2019-05-31 00:19:43",""
"<ruby-on-rails><arrays><ruby><ruby-on-rails-5>","56387188","2019-05-31 00:21:58",""
"<javascript><regex>","56387192","2019-05-31 00:22:31",""
"<java>","56388428","2019-05-31 03:49:08",""
"<spring-boot>","56388434","2019-05-31 03:49:42",""
"<django><python-3.x><visual-studio-code><vscode-settings>","56388454","2019-05-31 03:54:24",""
"<arrays><excel><matlab><io><output>","56388486","2019-05-31 03:58:40",""
"<php><wordpress><wordpress-theming>","56388532","2019-05-31 04:04:58",""
"<laravel>","56388533","2019-05-31 04:04:58",""
"<java><string><algorithm><data-structures>","56388540","2019-05-31 04:05:48",""
"<ionic4>","56388549","2019-05-31 04:07:17",""
"<python-3.x><scikit-learn>","56388555","2019-05-31 04:08:29",""
"<sql><oracle>","56388578","2019-05-31 04:11:54",""
"<c#>","56388583","2019-05-31 04:12:21",""
"<python-3.x><deep-learning><pytorch>","56388586","2019-05-31 04:12:50",""
"<flutter><sharedpreferences>","56388589","2019-05-31 04:13:06",""
"<javascript><node.js><ecmascript-6><lodash>","56388608","2019-05-31 04:15:57",""
"<javascript><node.js><express><client-server><fetch>","56388612","2019-05-31 04:16:12","2019-05-31 17:00:20"
"<javascript><jquery>","56389798","2019-05-31 06:30:46",""
"<java><sql>","56389832","2019-05-31 06:33:16",""
"<javascript><angular><ecmascript-6><lodash>","56389864","2019-05-31 06:35:20",""
"<laravel-5><eloquent>","56389868","2019-05-31 06:35:30",""
"<javascript><webpack>","56389875","2019-05-31 06:35:56",""
"<java><selenium><google-chrome><google-chrome-devtools><code-inspection>","56389906","2019-05-31 06:38:29",""
"<php><codeigniter>","56389934","2019-05-31 06:40:26",""
"<sql-server><sql-update>","56389941","2019-05-31 06:41:06",""
"<java><android><android-layout><talkback><android-accessibility>","56389973","2019-05-31 06:44:06",""
"<javascript><reactjs><date><react-native><momentjs>","56389978","2019-05-31 06:44:25",""
"<javascript><json>","56389992","2019-05-31 06:45:14","2019-05-31 06:47:41"
"<node.js><cmd>","56391247","2019-05-31 08:15:23",""
"<sapui5>","56391248","2019-05-31 08:15:24",""
"<haskell><monads><category-theory>","56391291","2019-05-31 08:19:21",""
"<mysql>","56391302","2019-05-31 08:20:32",""
"<wordpress><woocommerce><checkout><wpml>","56391322","2019-05-31 08:22:58",""
"<html><css><web><layout>","56391323","2019-05-31 08:23:00",""
"<javascript><java><pdf><firefox>","56391340","2019-05-31 08:24:37",""
"<f#>","56391353","2019-05-31 08:25:34",""
"<c#><.net><ms-word><vsto>","56391371","2019-05-31 08:26:48",""
"<c#><asp.net-core><razor-pages><asp.net-core-2.2>","56391393","2019-05-31 08:28:30",""
"<python><immutability>","56387866","2019-05-31 02:14:49",""
"<php><ajax>","56389081","2019-05-31 05:22:51",""
"<node.js><mongodb><sails.js>","56389105","2019-05-31 05:25:53",""
"<reactjs><typescript>","56389114","2019-05-31 05:26:55",""
"<python><pandas>","56389127","2019-05-31 05:27:49",""
"<c#><hashset>","56389146","2019-05-31 05:29:49",""
"<proxy><wso2><wso2esb>","56389147","2019-05-31 05:30:06",""
"<java>","56389159","2019-05-31 05:31:01","2019-05-31 09:12:50"
"<ios><swift><resize><orientation>","56389173","2019-05-31 05:32:27",""
"<php><html>","56389196","2019-05-31 05:34:56",""
"<swift><date>","56389207","2019-05-31 05:36:34",""
"<python><api><pagination><youtube><youtube-data-api>","56389215","2019-05-31 05:37:23",""
"<python><linux><windows><batch-file>","56389253","2019-05-31 05:41:17",""
"<css><flexbox>","56389286","2019-05-31 05:44:49","2019-05-31 11:04:32"
"<css><angular><angular-material><material>","56389290","2019-05-31 05:45:24",""
"<batch-file>","56389324","2019-05-31 05:48:50",""
"<jquery><asp.net><json><cors><getjson>","56389341","2019-05-31 05:50:38",""
"<json><scala><json4s>","56389345","2019-05-31 05:50:52",""
"<c#><regex>","56389347","2019-05-31 05:51:00",""
"<wordpress><localhost><url-redirection><http-redirect>","56389370","2019-05-31 05:54:10",""
"<r>","56389378","2019-05-31 05:55:11",""
"<flutter><widget><flutter-layout>","56389403","2019-05-31 05:57:49",""
"<c#><oop><events>","56390026","2019-05-31 06:47:42",""
"<php><mysql><laravel><laravel-5><datatable>","56390036","2019-05-31 06:48:30",""
"<ios><swift><generics><protocols><swift-protocols>","56390053","2019-05-31 06:50:05",""
"<ios><swift><google-signin>","56390070","2019-05-31 06:50:56",""
"<python><html><web><web-scraping>","56390085","2019-05-31 06:51:27",""
"<kotlin><kotlin-android-extensions>","56390121","2019-05-31 06:54:32",""
"<android><xml><android-layout>","56390157","2019-05-31 06:56:59",""
"<angular><angular-material>","56390167","2019-05-31 06:57:25",""
"<swift>","56390169","2019-05-31 06:57:31",""
"<inno-setup>","56390170","2019-05-31 06:57:33",""
"<java><vert.x>","56390175","2019-05-31 06:58:21",""
"<r><function><dplyr><subset>","56390224","2019-05-31 07:01:55",""
"<kubernetes><kubernetes-helm>","56390226","2019-05-31 07:01:55",""
"<python><regex><string><char><digits>","56390230","2019-05-31 07:02:06",""
"<python><python-3.x>","56391033","2019-05-31 07:59:24",""
"<node.js><typescript><protractor>","56391044","2019-05-31 08:00:15",""
"<c#><asp.net-mvc-5><autofac><bearer-token><autorest>","56391060","2019-05-31 08:01:34",""
"<html><iframe><x-frame-options>","56391081","2019-05-31 08:03:21",""
"<c#><wpf>","56391094","2019-05-31 08:04:08",""
"<json><api><http><flutter>","56391114","2019-05-31 08:05:52",""
"<java><android><android-activity><android-lifecycle>","56391121","2019-05-31 08:06:30",""
"<hybris><hybris-data-hub>","56391123","2019-05-31 08:06:34",""
"<java><spring-boot><microservices><swagger-ui><netflix-zuul>","56391127","2019-05-31 08:06:49",""
"<javascript><jquery>","56391157","2019-05-31 08:09:08",""
"<python><python-3.x><popup><kivy>","56391161","2019-05-31 08:09:11",""
"<pandas><type-conversion>","56391169","2019-05-31 08:10:16",""
"<apache-kafka><apache-zookeeper><kafka-consumer-api><kafka-producer-api>","56391212","2019-05-31 08:12:59",""
"<java><spring><curl><resttemplate><urlencode>","56391225","2019-05-31 08:13:41",""
"<c#><resharper>","56391226","2019-05-31 08:13:43",""
"<vue.js><vuejs2><vue-component>","56391231","2019-05-31 08:14:24",""
"<node.js><docker><kubernetes>","56392173","2019-05-31 09:19:27",""
"<java><android><string><integer>","56392188","2019-05-31 09:20:15",""
"<swift><firebase><dictionary><google-cloud-firestore>","56392236","2019-05-31 09:22:23",""
"<google-sheets><google-sheets-formula><named-ranges>","56392245","2019-05-31 09:23:01",""
"<javascript><firebase><firebase-realtime-database>","56393082","2019-05-31 10:13:00",""
"<python><pandas><split><apply>","56393092","2019-05-31 10:13:28",""
"<android>","56393100","2019-05-31 10:14:16",""
"<reactjs>","56393123","2019-05-31 10:15:06",""
"<html><css>","56393131","2019-05-31 10:15:41",""
"<python><python-3.x><class><oop>","56393141","2019-05-31 10:16:13",""
"<angular6><angular7>","56393158","2019-05-31 10:17:01",""
"<installation><sqlplus><oracleclient>","56393162","2019-05-31 10:17:20",""
"<php><json>","56393186","2019-05-31 10:18:28",""
"<c#><string>","56393190","2019-05-31 10:18:50",""
"<c++><arrays>","56393191","2019-05-31 10:18:54",""
"<r>","56393216","2019-05-31 10:19:55",""
"<html><css>","56393218","2019-05-31 10:19:55",""
"<java><spring><spring-boot><spring-mvc><file-io>","56393224","2019-05-31 10:20:22",""
"<angular><npm-install><node-sass>","56393235","2019-05-31 10:21:11",""
"<javascript><ecmascript-6><async-await><syntax-error>","56393244","2019-05-31 10:21:42",""
"<nunit><specflow><xamarin.uitest>","56393252","2019-05-31 10:22:14",""
"<dax>","56393266","2019-05-31 10:23:09",""
"<awk><icalendar>","56394001","2019-05-31 11:11:00",""
"<css><sapui5>","56394007","2019-05-31 11:11:34",""
"<c#><generics>","56394028","2019-05-31 11:12:55",""
"<angular><typescript>","56394034","2019-05-31 11:13:40",""
"<java><object><position>","56394048","2019-05-31 11:14:53","2019-05-31 18:50:09"
"<sql><postgresql><date><datetime>","56394058","2019-05-31 11:15:40",""
"<angular><angular-material>","56394068","2019-05-31 11:16:13",""
"<python><numpy><vectorization>","56394093","2019-05-31 11:17:57",""
"<reactjs>","56394121","2019-05-31 11:19:27",""
"<c#><wpf>","56394134","2019-05-31 11:20:12",""
"<javascript><bots><discord.js><prefix>","56394155","2019-05-31 11:21:31",""
"<python-3.x>","56388896","2019-05-31 05:01:08",""
"<javascript>","56388904","2019-05-31 05:01:52",""
"<python><multithreading><pandas><denodo>","56388918","2019-05-31 05:03:37",""
"<c++><c++11>","56388921","2019-05-31 05:04:00",""
"<powershell>","56388947","2019-05-31 05:07:27",""
"<python><opencv><image-processing><brightness><contrast>","56388949","2019-05-31 05:07:43",""
"<reactjs>","56388954","2019-05-31 05:08:03",""
"<c>","56388963","2019-05-31 05:09:08",""
"<ruby-on-rails><ruby>","56388966","2019-05-31 05:09:30",""
"<ios><swift><url><wkwebview>","56388973","2019-05-31 05:10:34",""
"<reactjs><typescript><interface><namespaces><typescript-typings>","56388981","2019-05-31 05:11:12",""
"<javascript><html><firebase><iframe><firebase-storage>","56388987","2019-05-31 05:11:50",""
"<javascript><c#><jquery>","56388992","2019-05-31 05:12:08",""
"<angular>","56389004","2019-05-31 05:13:47",""
"<excel><excel-formula>","56389022","2019-05-31 05:15:44",""
"<reactjs>","56389055","2019-05-31 05:19:04",""
"<javascript><algorithm><recursion>","56389058","2019-05-31 05:19:43",""
"<reactjs>","56389063","2019-05-31 05:20:53",""
"<algorithm>","56389069","2019-05-31 05:21:12",""
"<oracle>","56390555","2019-05-31 07:24:43",""
"<haskell>","56390562","2019-05-31 07:25:10",""
"<reactjs><reactstrap>","56390570","2019-05-31 07:25:45",""
"<json><reactjs><dictionary>","56390578","2019-05-31 07:26:34",""
"<java><android><sql>","56390588","2019-05-31 07:27:48",""
"<sql><sql-server>","56390600","2019-05-31 07:28:23",""
"<ios><swift><uinavigationbar><uibarbuttonitem>","56390608","2019-05-31 07:28:54",""
"<javascript><ember.js>","56390614","2019-05-31 07:29:33",""
"<c#><sql><sql-server><tsql>","56390635","2019-05-31 07:31:10",""
"<automation><automated-tests><cypress>","56390641","2019-05-31 07:31:24",""
"<c++><c>","56390651","2019-05-31 07:32:03",""
"<java>","56390655","2019-05-31 07:32:27",""
"<regex>","56390657","2019-05-31 07:32:40",""
"<python><python-3.x><csv><web-scraping>","56390679","2019-05-31 07:34:15",""
"<angular><ionic-framework><ionic4>","56390687","2019-05-31 07:35:08",""
"<html><css>","56390695","2019-05-31 07:35:42",""
"<c>","56390702","2019-05-31 07:36:09",""
"<html><css><vertical-alignment><css-grid>","56390716","2019-05-31 07:37:15",""
"<sql><sqlite>","56391466","2019-05-31 08:33:35",""
"<android><android-intent>","56391489","2019-05-31 08:35:58",""
"<html><wordpress><ipad><responsive-design>","56391500","2019-05-31 08:36:29",""
"<python><django><django-rest-framework>","56391507","2019-05-31 08:37:02",""
"<python><sql><sorting><null>","56391510","2019-05-31 08:37:16",""
"<php><jquery><html><ajax><form-submit>","56391538","2019-05-31 08:38:49",""
"<python><numpy>","56391543","2019-05-31 08:39:24",""
"<postgresql><full-text-search>","56391559","2019-05-31 08:40:47",""
"<javascript><google-apps-script><google-sheets>","56391562","2019-05-31 08:41:06",""
"<vba><ms-access>","56391588","2019-05-31 08:43:27",""
"<u-sql>","56391590","2019-05-31 08:43:31",""
"<python><pandas>","56392273","2019-05-31 09:24:56",""
"<javascript><arrays><object><ecmascript-6>","56392294","2019-05-31 09:26:14",""
"<sql-server>","56392309","2019-05-31 09:26:39",""
"<angular>","56392320","2019-05-31 09:27:12",""
"<javascript><reactjs><dropdown><onchange><semantic-ui>","56392342","2019-05-31 09:28:47",""
"<syntax><system><octave><ode>","56392356","2019-05-31 09:29:20",""
"<machine-learning><deep-learning><artificial-intelligence><generative-adversarial-network>","56392367","2019-05-31 09:29:59",""
"<javascript><reactjs><react-router><react-router-dom>","56392374","2019-05-31 09:30:32",""
"<php><ajax><laravel>","56392390","2019-05-31 09:31:45",""
"<html><css><angular7>","56392394","2019-05-31 09:31:54",""
"<javascript><regex>","56392398","2019-05-31 09:32:00",""
"<android><android-navigation>","56392402","2019-05-31 09:32:21",""
"<java>","56392415","2019-05-31 09:33:12",""
"<angular>","56392424","2019-05-31 09:33:58",""
"<c#>","56392430","2019-05-31 09:34:18",""
"<python><image><web-scraping><beautifulsoup><src>","56392436","2019-05-31 09:34:32",""
"<jquery-ui-sortable><image-gallery>","56392465","2019-05-31 09:37:03",""
"<java><android><c++><c><android-ndk>","56392468","2019-05-31 09:37:11",""
"<ios><swift><uiview><uigesturerecognizer>","56392469","2019-05-31 09:37:11",""
"<c#><visual-studio><visual-studio-2013><state-diagram>","56392473","2019-05-31 09:37:22",""
"<python>","56393404","2019-05-31 10:31:31","2019-05-31 10:58:46"
"<clojure>","56393412","2019-05-31 10:32:04",""
"<linux><bash><exec><ksh><tee>","56393421","2019-05-31 10:33:00",""
"<vb.net>","56393427","2019-05-31 10:33:25",""
"<php><mysql><sql>","56393429","2019-05-31 10:33:31",""
"<mysql><database><phpmyadmin>","56393431","2019-05-31 10:33:57",""
"<python>","56393461","2019-05-31 10:35:31",""
